LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
KB430D07A000,KB430D15A000,KB430D14A000,690447,635052,D&O WW,OM,90424,RETAILERS,DP,D & O PRIVATE,2015-09-30,2016-09-29,2016-09-30,UNITED KINGDOM,2015.0,15000000.0,9499.05,9999.0,9499.05,0.0,0.0,4999500.0,FOLLOW,33.33,66.67,MARSH,0.0,75000.0,1.0,0.753,0.0,6302.04,6302.04,9999.0,9999.0,0.3333,0.0,0.0,28500.0,0.95,-0.05000000000000007,0.0,2015,Primary,75000.0,0.0,0.0,105.27368526326319,0.0,0.0,0.6634389754764951,0.6302670267026703,0.47459107110711074,Upper Quantile,Upper Middle,History
KB431L07A000,KB431L10A000,KB431L09A000,441593,396392,D&O WW,OM,90424,RETAILERS,EP,EMPLOYMENT PRACTICE LIABILITY,2010-09-30,2011-09-29,2011-09-30,UNITED KINGDOM,2010.0,10000000.0,64976.93,65000.0,65000.0,981731.72,0.0,10000000.0,LEAD,100.0,100.0,MARSH,0.0,250000.0,10.0,0.7102,-0.14,0.0,0.0,65000.0,64976.93,1.0,981731.72,981731.72,64976.93,1.0,0.0,0.0354923076923086,2010,Primary,250000.0,0.0,0.098173172,153.90077678339065,0.0,15.108927430089418,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KC213J08A000,KC213J10A000,KC213J09A000,432552,390938,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2010-07-01,2011-06-30,2011-07-01,ITALY,2010.0,5615853.104265,21831.202137994263,21345.857649311263,30321.11408054759,0.0,0.0,5615853.104265,LEAD,100.0,100.0,AON,0.0,0.0,0.0,0.5,0.0,0.0,0.0,21345.86,15369.02,1.0,0.0,0.0,21831.202137994263,1.4204682978163643,0.4204682978163644,28.000000000000004,2010,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lower quantile,Lower quantile,History
KD736J13A000,KD736J14A000,KD736J13A000,622898,567341,D&O WW,OM,90408,DISTRIBUTORS,DT,D & O PUBLIC - 1 A SIDE,2014-07-08,2015-07-07,2015-07-08,ONTARIO,2014.0,3671044.0311350008,7944.139283376141,7342.08806227,8810.505674724,0.0,0.0,3671044.0311350008,LEAD,100.0,100.0,MARSH,33039396.280215,0.0,1.0,0.5441,0.0,3783.38,3411.35,7342.09,6620.12,1.0,0.0,0.0,7944.139283376141,1.2,0.2,9.833333333333316,2014,Excess,33039396.280215,0.0,0.0,125.87896112201784,0.0,0.0,0.42941689611005435,0.515300139333623,0.28037480581142427,Lower Middle,Lower Middle,History
KB432A07A000,KB432A11A000,KB432A10A000,483855,441595,D&O WW,OM,90424,RETAILERS,FY,FIDUCIARY,2011-09-30,2012-09-29,2012-09-30,UNITED KINGDOM,2011.0,10000000.0,12540.0,15675.0,15675.0,0.0,0.0,10000000.0,LEAD,100.0,100.0,MARSH,0.0,10000.0,0.0,0.6865,-0.05,0.0,0.0,15675.0,12540.0,1.0,0.0,0.0,12540.0,1.0,0.0,19.999999999999996,2011,Primary,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KA109C06A000,KA109C17A000,KA109C16A000,744068,702555,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DP,D & O PRIVATE,2017-02-01,2018-01-31,2018-02-01,DISTRICT OF COLUMBIA,2017.0,10000000.0,47643.75,27500.0,57750.0,0.0,0.0,2750000.0,FOLLOW,27.5,25.0,WILLIS,0.0,250000.0,0.0,0.355,0.0,4427.5,3652.69,27500.0,22687.5,0.275,0.0,0.0,173250.0,2.1,1.1,17.500000000000004,2017,Primary,250000.0,0.0,0.0,0.0,0.0,0.0,0.07666666666666666,0.161,0.057155,Lower quantile,Lower quantile,Recent
KB137C09A000,KB137C13A000,KB137C12A000,591519,539696,D&O WW,OM,90421,OIL AND GAS,DQ,D & O PUBLIC,2013-12-31,2014-12-30,2014-12-31,WORLDWIDE,2013.0,50000000.0,6975.0,10000.0,9000.0,0.0,0.0,10000000.0,FOLLOW,20.0,50.0,MARSH,75000000.0,0.0,0.0,0.8288,-0.12,9131.4,7076.84,10000.0,7750.0,0.2,0.0,0.0,34875.0,0.9,-0.1,22.499999999999996,2013,Excess,75000000.0,0.0,0.0,0.0,0.0,0.0,1.0146,0.91314,0.756810432,Upper Quantile,Upper Quantile,History
KC101Q11B000,KC101Q11B000,,469703,-1,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DQ,D & O PUBLIC,2011-06-01,2012-05-31,2012-06-01,ISRAEL,2011.0,40000000.0,21680.5938,24411.7047,24777.8215,6245.117792,0.0,4705870.8,FOLLOW,11.7647,25.0,JLT,350000000.0,7500000.0,2.0,0.6764,0.0,12486.91,10926.05,24411.71,21360.24,0.11764677,6245.117792,53083.63155231546,184285.4997209018,1.0149975925278172,0.014997592527817192,12.500000050448346,2011,Excess,357500000.0,0.0,0.0013270907888078866,92.24839589033766,0.0,0.2880510492291037,0.503955119702513,0.5115131221860328,0.34598747584663264,Upper Middle,Upper Middle,History
KD588J12B000,KD588J12B000,,517099,-1,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2012-07-01,2013-06-30,2013-07-01,WORLDWIDE,2012.0,12356000.0,74753.8,123560.0,123560.0,317984.325242,0.0,1235600.0,FOLLOW,10.0,60.0,PARAGON INTERNATIONAL INSURANCE BROKERS,0.0,0.0,13.0,0.6983,0.0,0.0,0.0,123560.0,74753.8,0.1,317984.325242,3179843.25242,747538.0,1.0,0.0,39.5,2012,Primary,0.0,0.0,0.2573521570427323,173.9042028632658,0.0,4.2537546618633435,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KC921J11A000,KC921J12A000,KC921J11A000,510110,457257,D&O WW,OM,90419,MEDIA / PUBLISHING,DS,D & O GENERAL - 1 A SIDE,2012-05-01,2013-02-28,2013-03-01,ILLINOIS,2012.0,10000000.0,8114.25,8327.0,10829.0,0.0,0.0,5000000.0,LEAD,50.0,50.0,MARSH,10000000.0,0.0,0.0,0.5371,0.0,5597.0,4193.87,8327.0,6239.48,0.5,0.0,0.0,16228.5,1.3004683559505223,0.3004683559505224,25.069258472619815,2012,Excess,10000000.0,0.0,0.0,0.0,0.0,0.0,0.5168528950041555,0.6721508346343221,0.36101221328209443,Lower quantile,Upper Middle,History
KD255H12A000,KD255H12A000,KD255H11A000,521284,-1,D&O WW,OM,90430,AGRICULTURE,DP,D & O PRIVATE,2012-08-01,2013-07-31,2013-08-01,IRELAND (EIRE),2012.0,7862194.345971001,35941.459867296,23586.583037913,35941.459867296,0.0,0.0,7862194.345971001,LEAD,100.0,100.0,EPIC INSURANCE BROKERS & CONSULTANTS,0.0,56158.53104265,0.0,0.4582,0.0,12542.45,12542.45,23586.58,23586.58,1.0,0.0,0.0,35941.459867296,1.523809523809524,0.5238095238095238,0.0,2012,Primary,56158.53104265,0.0,0.0,0.0,0.0,0.0,0.34896885230342795,0.5317621291429279,0.24365340757328954,Lower quantile,Lower Middle,History
KD654L12A000,KD654L13A000,KD654L12A000,566108,535339,D&O WW,Re,90410,ELECTRONIC HARDWARE,DQ,D & O PUBLIC,2013-07-01,2014-07-01,2014-07-01,JAPAN,2013.0,32441953.540499996,5766.50244824,7688.66976624,7688.66976624,0.0,0.0,4055244.1925624995,FOLLOW,12.5,37.5,FABER GLOBAL,23172823.9575,92691.29583,0.0,0.7459,0.0,9782.73,7337.05,7688.67,5766.5,0.125,0.0,0.0,46132.01958592,1.0,0.0,24.999998392959977,2013,Excess,23265515.25333,0.0,0.0,0.0,0.0,0.0,1.2723566361186118,1.272356597434927,0.949050786026712,Upper Quantile,Upper Quantile,History
KD615V12A000,KD615V14A000,KD615V13A000,645271,587351,D&O WW,OM,90006,INSURANCE BROKERS,DP,D & O PRIVATE,2014-11-29,2015-11-28,2015-11-29,UNITED KINGDOM,2014.0,6178000.0,4942.4,6178.0,6178.0,0.0,0.0,6178000.0,LEAD,100.0,100.0,CBC UK,0.0,0.0,0.0,0.6529,0.0,2796.16,2236.93,6178.0,4942.4,1.0,0.0,0.0,4942.4,1.0,0.0,20.000000000000007,2014,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.4525995467788928,0.4525995467788928,0.29550224409193915,Upper Middle,Lower Middle,History
KC737Z10A000,KC737Z15A000,KC737Z14A000,663983,610086,D&O WW,OM,90418,LEISURE / HOTELS / ENTERTAINMENT,DT,D & O PUBLIC - 1 A SIDE,2015-04-01,2016-03-31,2016-04-01,UNITED KINGDOM,2015.0,12356000.0,7961.61603032,6177.3822,8380.648518,0.0,0.0,4118254.8,FOLLOW,33.33,33.34,MARSH,111204000.0,0.0,0.0,0.527,-0.075,10437.3,9915.44,6177.38,5868.51,0.3333,0.0,0.0,23887.236814641466,1.3566666666666667,0.35666666666666663,5.000000737174448,2015,Excess,111204000.0,0.0,0.0,0.0,0.0,0.0,1.2454048129548343,1.6895997979726032,0.8904190935315619,Lower quantile,Upper Quantile,History
KD114D14A000,KD114D14A000,KD114D13A000,617846,-1,D&O WW,Re,12700,CHEMICALS,DQ,D & O PUBLIC,2014-06-01,2015-05-31,2015-06-01,WORLDWIDE,2014.0,50000000.0,42232.9734,40500.0,45657.27,0.0,0.0,13500000.0,FOLLOW,27.0,15.0,MARSH,225000000.0,0.0,1.0,0.5792,0.0,8622.72,7976.02,40500.0,37462.5,0.27,0.0,0.0,156418.42,1.12734,0.12733999999999993,7.500002956812779,2014,Excess,225000000.0,0.0,0.0,23.678181276244214,0.0,0.0,0.18885754667328994,0.21290666666666666,0.12331554133333333,Lower Middle,Lower quantile,History
KD722K14B000,KD722K14B000,,620933,-1,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2014-06-28,2015-06-27,2015-06-28,WORLDWIDE,2014.0,25000000.0,22680.1875,25000.0,30240.25,0.0,0.0,6250000.0,FOLLOW,25.0,37.5,MARSH,225000000.0,0.0,0.0,0.5398,0.0,19289.75,14467.31,25000.0,18750.0,0.25,0.0,0.0,90720.75,1.20961,0.20961,25.0,2014,Excess,225000000.0,0.0,0.0,0.0,0.0,0.0,0.637883284695067,0.77159,0.41650428199999995,Lower quantile,Upper Middle,History
KD608S12O000,KD608S16O000,KD608S15O000,699977,646613,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DP,D & O PRIVATE,2016-01-01,2016-12-31,2017-01-01,NETHERLANDS,2016.0,5615853.104265,10220.8526497623,15724.388691942,15724.388691942,0.0,0.0,3931097.1729855007,LEAD,70.0,100.0,RFIB GROUP LIMITED,0.0,0.0,0.0,0.713,0.0,0.0,0.0,15724.39,10220.85,0.7000000000000002,0.0,0.0,14601.218071088997,1.0,0.0,35.0,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Lower quantile,Recent
KD720Q13A000,KD720Q14A000,KD720Q13A000,617992,564641,D&O WW,OM,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DN,D & O NOT PROFIT,2014-05-28,2015-05-28,2015-05-28,USA & CANADA,2014.0,22463412.41706,7413.852713392003,7862.194345971,9984.98681938317,0.0,0.0,7862194.345971001,FOLLOW,35.0,40.0,INTERNATIONAL PROFESSIONAL RISKS LIMITED,0.0,0.0,0.0,0.5141,-0.02,2337.82,1735.83,7862.19,5837.68,0.3500000000000001,0.0,0.0,21182.43632397715,1.27,0.26999999999999996,25.750000000000007,2014,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.23413350886570533,0.297349720624915,0.1528674913732688,Lower quantile,Lower Middle,History
KB136Q07A000,KB136Q14A000,KB136Q13A000,611900,554534,D&O WW,Re,90427,TELECOMMUNICATIONS,DQ,D & O PUBLIC,2014-05-01,2015-04-30,2015-05-01,WORLDWIDE,2014.0,25000000.0,9000.0,15000.0,12000.0,0.0,0.0,15000000.0,LEAD,60.0,60.0,BUTCHER ROBINSON & STAPLES,200000000.0,0.0,0.0,0.8161,0.0,16711.2,12533.4,15000.0,11250.0,0.6,0.0,0.0,15000.0,0.8,-0.2,25.0,2014,Excess,200000000.0,0.0,0.0,0.0,0.0,0.0,1.3926,1.11408,0.909200688,Upper Quantile,Upper Quantile,History
KE688B09A000,KE688B11A000,KE688B10A000,474762,431325,D&O WW,Binder,90409,DIVERSIFIED INDUSTRIES,DO,D & O GENERAL,2011-07-01,2012-06-30,2012-07-01,SOUTH AFRICA,2011.0,11510791.367,248321.90642360004,331201.40160828,388002.9773196,146305.307835,0.0,5755395.6835,LEAD,50.0,100.0,SAFEONLINE,0.0,0.0,3.0,0.586,0.0,0.0,0.0,331201.4,211968.9,0.5,146305.307835,292610.61567,496643.8128472001,1.171501616344307,0.171501616344307,35.99999975797711,2011,Primary,0.0,0.0,0.025420547236124708,12.081092817008454,0.0,0.5891760011918765,0.0,0.0,0.0,Lower Middle,Lower quantile,History
KE403G09B000,KE403G10B000,KE403G09B000,440959,396998,D&O WW,OM,90006,INSURANCE BROKERS,DP,D & O PRIVATE,2010-10-01,2010-11-19,2010-11-20,UNITED KINGDOM,2010.0,6178000.0,1626.0496,1270.1968,2032.562,0.0,0.0,6178000.0,LEAD,100.0,100.0,LOCKTON,12356000.0,61780.0,0.0,0.4438,-0.14,1109.57,887.66,1270.2,1016.16,1.0,0.0,0.0,1626.0496,1.600194552529183,0.6001945525291829,19.999999999999996,2010,Excess,12417780.0,0.0,0.0,0.0,0.0,0.0,0.5458972469228491,0.8735396000629821,0.38767687450795146,Lower quantile,Upper Middle,History
KE522D16A000,KE522D16A000,,737774,-1,D&O WW,OM,90420,MINING,DQ,D & O PUBLIC,2016-09-30,2017-09-29,2017-09-30,AUSTRALIA,2016.0,13770199.48736,12185.5718386,9586.55161336,13847.2413154,0.0,0.0,2065529.923104,FOLLOW,15.0,29.1,MARSH,20655299.23104,0.0,1.0,0.494,0.0,12733.28,11205.29,9586.55,8436.17,0.15,0.0,0.0,81237.14559066668,1.4444444544691362,0.44444445446913605,12.000003747692322,2016,Excess,20655299.23104,0.0,0.0,82.06426528399096,0.0,0.0,0.9195535565512876,1.3282442588835401,0.6561526638884688,Lower quantile,Upper Quantile,Recent
KD629S12A000,KD629S18A000,KD629S17A000,847906,785060,D&O WW,OM,90428,TRANSPORT,DT,D & O PUBLIC - 1 A SIDE,2018-10-01,2019-09-30,2019-10-01,QUEBEC,2018.0,25000000.0,12000.0,14000.0,15000.0,0.0,0.0,10000000.0,FOLLOW,40.0,40.0,MARSH,215000000.0,0.0,0.0,0.73,0.0,8495.2,6796.16,14000.0,11200.0,0.4,0.0,0.0,30000.0,1.0714285714285714,0.07142857142857142,19.999999999999996,2018,Excess,215000000.0,0.0,0.0,0.0,0.0,0.0,0.5663466666666667,0.6068,0.44296399999999997,Upper Quantile,Upper Middle,Recent
KD767S13A000,KD767S13A000,,573141,-1,D&O WW,OM,90414,HOUSEHOLD GOODS / TEXTILES,DS,D & O GENERAL - 1 A SIDE,2013-08-09,2014-08-09,2014-08-09,OHIO,2013.0,10000000.0,7499.9249,8333.25,8333.25,0.0,0.0,2500000.0,FOLLOW,25.0,25.0,MARSH,30000000.0,0.0,0.0,0.7459,0.0,2274.5,2047.05,8333.25,7499.93,0.25,0.0,0.0,29999.6996,1.0,0.0,10.000001200011999,2013,Excess,30000000.0,0.0,0.0,0.0,0.0,0.0,0.27294272942729425,0.27294272942729425,0.20358798187981877,Upper Quantile,Lower Middle,History
KA044L05A000,KA044L10A000,KA044L09A000,446595,401037,D&O WW,OM,90428,TRANSPORT,FY,FIDUCIARY,2010-11-01,2011-10-31,2011-11-01,QUEBEC,2010.0,20000000.0,67655.0,70000.0,70000.0,0.0,0.0,10000000.0,LEAD,50.0,50.0,MARSH,0.0,1000000.0,0.0,0.7102,0.0,0.0,0.0,70000.0,67655.0,0.5,0.0,0.0,135310.0,1.0,0.0,3.3499999999999974,2010,Primary,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KB432A07A000,KB432A13A000,KB432A12A000,579366,528297,D&O WW,OM,90424,RETAILERS,FY,FIDUCIARY,2013-09-30,2014-09-29,2014-09-30,UNITED KINGDOM,2013.0,10000000.0,15675.0,15675.0,15675.0,0.0,0.0,10000000.0,LEAD,100.0,100.0,MARSH,0.0,0.0,1.0,0.6983,0.0,0.0,0.0,15675.0,15675.0,1.0,0.0,0.0,15675.0,1.0,0.0,0.0,2013,Primary,0.0,0.0,0.0,63.795853269537474,0.0,0.0,0.0,0.0,0.0,Upper Middle,Lower quantile,History
KD477C12B000,KD477C12B000,,494559,-1,D&O WW,OM,90401,AUTOMOBILES,DQ,D & O PUBLIC,2012-01-01,2013-01-01,2013-01-01,GERMANY,2012.0,112317062.0853,11279.38480138521,11231.70620853,14554.044905013174,0.0,0.0,5615853.104265,FOLLOW,5.0,25.0,JLT,280792655.21325,0.0,0.0,0.5389,0.0,11534.91,8939.55,11231.71,8704.57,0.049999999999999996,0.0,0.0,225587.6960277042,1.2957999999999998,0.29579999999999995,22.499999999999996,2012,Excess,280792655.21325,0.0,0.0,0.0,0.0,0.0,0.7925569884717598,1.026994998980565,0.5534476049506265,Lower quantile,Upper Middle,History
KD721C13A000,KD721C13A000,,564854,-1,D&O WW,OM,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DT,D & O PUBLIC - 1 A SIDE,2013-06-28,2014-06-27,2014-06-28,IRELAND (EIRE),2013.0,15000000.0,13390.0791,16003.2,17870.24,0.0,0.0,2500500.0,FOLLOW,16.67,50.0,MARSH,215000000.0,0.0,2.0,0.668,0.0,11666.67,8741.77,16003.2,11991.12,0.1667,0.0,0.0,80324.4097180564,1.1166666666666667,0.11666666666666671,25.0705133227086,2013,Excess,215000000.0,0.0,0.0,149.36431555508884,0.0,0.0,0.6528546902559786,0.7290210707858428,0.486986075284943,Upper Middle,Upper Middle,History
KD815C13A000,KD815C13A000,,590489,-1,D&O WW,OM,90427,TELECOMMUNICATIONS,FY,FIDUCIARY,2013-12-15,2017-12-14,2017-12-15,USA,2013.0,10000000.0,41717.5,45100.0,45100.0,0.0,0.0,2000000.0,FOLLOW,20.0,50.0,MARSH,500000.0,0.0,0.0,0.7459,0.0,0.0,0.0,45100.0,41717.5,0.2,0.0,0.0,208587.5,1.0,0.0,7.499999999999996,2013,Excess,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Lower quantile,History
KA126J06A000,KA126J18A000,KA126J17A000,808517,747842,D&O WW,OM,90423,PROPERTY / REAL ESTATE,DN,D & O NOT PROFIT,2018-02-28,2019-03-15,2019-03-16,USA VIRGIN ISLANDS,2018.0,1000000.0,4450.69,5205.48,5934.25,0.0,0.0,1000000.0,LEAD,100.0,100.0,R K HARRISON,0.0,5000.0,0.0,0.686,0.0,4807.78,3605.84,5205.48,3904.11,1.0,0.0,0.0,4450.69,1.1400005378946803,0.1400005378946803,24.999957871677136,2018,Primary,5000.0,0.0,0.0,0.0,0.0,0.0,0.8101748325399165,0.9235997448842375,0.6335894249905869,Upper Middle,Upper Quantile,Recent
KD909C14A000,KD909C14A000,,623112,-1,D&O WW,OM,90413,HEALTHCARE,DT,D & O PUBLIC - 1 A SIDE,2014-07-05,2015-04-30,2015-05-01,WORLDWIDE,2014.0,6437596.06117,1705.02803996,2079.3028946,2079.3028946,0.0,0.0,1028084.0909688488,FOLLOW,15.97,28.15,MARSH,51500768.48936,0.0,0.0,0.6529,0.0,2180.19,1787.76,2079.3,1705.03,0.15969999999999998,0.0,0.0,10676.443581465248,1.0,0.0,18.000016044415702,2014,Excess,51500768.48936,0.0,0.0,0.0,0.0,0.0,1.0485196772735739,1.0485211369210792,0.6845794502957726,Upper Middle,Upper Quantile,History
KE752G03B000,KE752G11B000,KE752G10B000,464002,-1,D&O WW,OM,90006,INSURANCE BROKERS,DQ,D & O PUBLIC,2011-04-05,2012-04-04,2012-04-05,UNITED KINGDOM,2011.0,30890000.0,7819.10254412,5228.07072,8068.06321744,0.0,0.0,2614035.36,FOLLOW,8.4624,24.0,JLT,61780000.0,154450.0,2.0,0.4449,0.0,1965.75,1905.1,5228.07,5066.75,0.08462399999999999,0.0,0.0,92398.16770797884,1.5432199848742674,0.5432199848742674,3.0857551138400163,2011,Excess,61934450.0,0.0,0.0,255.78383052464363,0.0,0.0,0.24364583506867132,0.37599917369124747,0.167282032375236,Lower quantile,Lower Middle,History
KA238E10C000,KA238E10C000,KA238E09C000,424738,-1,D&O WW,Re,90410,ELECTRONIC HARDWARE,DQ,D & O PUBLIC,2010-04-16,2011-04-15,2011-04-16,SOUTH KOREA,2010.0,16627177.24,3760.9143376,3494.26147856,4701.14267488,0.0,0.0,665087.0896,FOLLOW,4.0,10.0,HOWDEN,24940765.86,16627.17724,0.0,0.5279,0.0,1438.12,1150.5,3494.26,2795.41,0.039999999999999994,0.0,0.0,94022.85844000003,1.345389491806824,0.3453894918068242,19.999995794724523,2010,Excess,24957393.03724,0.0,0.0,0.0,0.0,0.0,0.3059086055150855,0.4115663974632683,0.21726590122085934,Lower quantile,Lower Middle,History
KD842S14A000,KD842S14A000,,599543,-1,D&O WW,OM,90415,INDUSTRIAL,DT,D & O PUBLIC - 1 A SIDE,2014-03-31,2015-03-30,2015-03-31,OHIO,2014.0,10000000.0,7312.5,8125.0,8125.0,0.0,0.0,2500000.0,LEAD,25.0,25.0,MARSH,65000000.0,0.0,0.0,0.6529,0.0,5619.25,5057.33,8125.0,7312.5,0.25,0.0,0.0,29250.0,1.0,0.0,9.999999999999998,2014,Excess,65000000.0,0.0,0.0,0.0,0.0,0.0,0.6916,0.6916,0.45154564,Upper Middle,Upper Middle,History
KE403G02A000,KE403G10A000,KE403G09A000,439100,396988,D&O WW,OM,90006,INSURANCE BROKERS,DP,D & O PRIVATE,2010-10-01,2010-11-19,2010-11-20,UNITED KINGDOM,2010.0,2471200.0,2031.3264,1184.9404,2539.158,0.0,0.0,1235600.0,LEAD,50.0,50.0,LOCKTON,0.0,61780.0,0.0,0.3314,-0.14,408.98,327.19,1184.94,947.95,0.5,0.0,0.0,4062.6528,2.142857142857143,1.1428571428571428,19.999999999999996,2010,Primary,61780.0,0.0,0.0,0.0,0.0,0.0,0.16106914181787824,0.3451482775499181,0.11438213918004285,Lower quantile,Lower quantile,History
KD911C14A000,KD911C17A000,KD911C16A000,756535,715990,D&O WW,Re,90425,SPECIALTY / FINANCE / PROFESSIONAL SERVI,DQ,D & O PUBLIC,2017-04-01,2018-03-31,2018-04-01,SOUTH AFRICA,2017.0,20143884.892249998,8959.6018718,9371.23039716,9371.23039716,0.0,0.0,3519136.6906760754,FOLLOW,17.47,30.0,LOCKTON,60431654.67675001,0.0,0.0,0.746,0.0,3380.1,3231.63,9371.23,8959.6,0.17470000000000005,0.0,0.0,51285.64322724669,1.0,0.0,4.3924704432061095,2017,Excess,60431654.67675001,0.0,0.0,0.0,0.0,0.0,0.3606890298017171,0.36068904508799804,0.26907402763564653,Upper Quantile,Lower Middle,Recent
KC101Q10A000,KC101Q10A000,KC101Q09A000,427567,-1,D&O WW,Re,90422,PHARMACEUTICALS / BIO-TECHNOLOGY,DQ,D & O PUBLIC,2010-06-01,2011-05-31,2011-06-01,ISRAEL,2010.0,90000000.0,23310.0,19980.0,26640.0,0.0,0.0,3996000.0,FOLLOW,4.44,5.55,JLT,300000000.0,7500000.0,2.0,0.5326,0.0,5768.18,5047.16,19980.0,17482.5,0.0444,0.0,0.0,525000.0,1.3333333333333333,0.3333333333333333,12.5,2010,Excess,307500000.0,0.0,0.0,85.8000858000858,0.0,0.0,0.21652327327327328,0.2886976976976977,0.15376039379379378,Lower quantile,Lower Middle,History
KD594C12A000,KD594C14A000,KD594C13A000,624098,566448,D&O WW,OM,90404,COMPUTER HARDWARE,DT,D & O PUBLIC - 1 A SIDE,2014-07-01,2015-06-30,2015-07-01,WORLDWIDE,2014.0,11231706.20853,3838.842746115187,3108.374693210677,3937.274611400192,0.0,0.0,2072249.7954737847,FOLLOW,18.45,22.96,MARSH,39310971.72985501,0.0,0.0,0.5154,0.0,1130.62,1102.35,3108.37,3030.67,0.18449999999999997,0.0,0.0,20806.73575130183,1.266666666666667,0.26666666666666705,2.5000000000000133,2014,Excess,39310971.72985501,0.0,0.0,0.0,0.0,0.0,0.28715802467177254,0.36373404710507434,0.18746852787795532,Lower quantile,Lower Middle,History
KD997Z18A000,KD997Z20A000,KD997Z19A000,952394,906518,D&O WW,OM,90419,MEDIA / PUBLISHING,DT,D & O PUBLIC - 1 A SIDE,2020-12-17,2021-12-16,2021-12-17,NOVA SCOTIA,2020.0,14684176.124540003,20851.5300968468,14684.17612454,29368.35224908,0.0,0.0,3671044.0311350008,LEAD,25.0,25.0,LOCKTON,44052528.37362,0.0,0.0,0.386,0.3478,3414.07,2423.99,22026.26,15638.65,0.25,0.0,0.0,83406.1203873872,2.0,1.0,28.999999999999993,2020,Excess,44052528.37362,0.0,0.0,0.0,0.0,0.0,0.11624996768781777,0.15499998637989384,0.059829994742639024,Lower quantile,Lower quantile,Recent
KE639A05A000,KE639A10A000,KE639A09A000,414228,363896,D&O WW,OM,90423,PROPERTY / REAL ESTATE,DN,D & O NOT PROFIT,2010-02-14,2011-01-30,2011-01-31,ST THOMAS (US),2010.0,1000000.0,3607.5,2250.0,4810.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,TYSER,0.0,5000.0,0.0,0.3322,0.0,375.0,281.25,2250.0,1687.5,1.0,0.0,0.0,3607.5,2.137777777777778,1.1377777777777778,25.0,2010,Primary,5000.0,0.0,0.0,0.0,0.0,0.0,0.07796257796257797,0.16666666666666666,0.05536666666666666,Lower quantile,Lower quantile,History
KD477C12A000,KD477C13A000,KD477C12A000,542067,494558,D&O WW,OM,90401,AUTOMOBILES,DQ,D & O PUBLIC,2013-01-01,2013-12-31,2014-01-01,GERMANY,2013.0,112317062.0853,27909.034412516656,28079.265521325,36011.658031099316,0.0,0.0,11231706.20853,FOLLOW,10.0,30.0,JLT,168475593.12795,0.0,0.0,0.5816,0.0,21915.08,16984.19,28079.27,21761.43,0.09999999999999999,0.0,0.0,279090.3441251666,1.2825000000000002,0.28250000000000014,22.500001559454198,2013,Excess,168475593.12795,0.0,0.0,0.0,0.0,0.0,0.6085551512533622,0.7804718569962824,0.45392243202903787,Lower Middle,Upper Middle,History
