LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
TV848S09A000,TV848S12A000,TV848S11A000,519137,476382,FI D&O,OM,90202,FUND MANAGERS,DS,D & O GENERAL - 1 A SIDE,2012-07-09,2013-07-08,2013-07-09,UNITED KINGDOM,2012.0,12356000.0,5980.9218,5909.62768,5980.9218,0.0,0.0,1235600.0,FOLLOW,10.0,50.0,MARSH,12356000.0,0.0,0.0,0.7053,0.0,5909.63,5909.63,5909.63,5909.63,0.1,0.0,0.0,59809.218,1.0120640628920299,0.012064062892029855,0.0,2012,Excess,12356000.0,0.0,0.0,0.0,0.0,0.0,0.9880801317281894,1.0,0.7053,Lower Middle,Upper Quantile,History
TE872D13B000,TE872D16B000,TE872D15B000,739926,688884,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DO,D & O GENERAL,2016-10-08,2017-10-07,2017-10-08,NEW YORK,2016.0,50000000.0,25200.0,42028.6,28000.0,0.0,0.0,5000000.0,LEAD,10.0,100.0,ARTHUR J. GALLAGHER & CO.,450000000.0,0.0,1.0,1.028,-0.1867,37029.6,33326.64,42028.6,37825.74,0.1,0.0,0.0,252000.0,0.6662130073331017,-0.3337869926668982,9.999999999999998,2016,Excess,450000000.0,0.0,0.0,39.682539682539684,0.0,0.0,1.3224857142857143,0.8810571848693509,0.9057267860456928,Upper Quantile,Upper Quantile,Recent
TL881N11A000,TL881N13A000,TL881N12A000,579173,528038,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-10-01,2014-09-30,2014-10-01,CAYMAN ISLANDS,2013.0,5000000.0,66650.0,81942.0,86000.0,0.0,0.0,5000000.0,LEAD,100.0,100.0,THB GROUP,0.0,100000.0,0.0,0.7409,0.0,23412.0,18144.3,81942.0,63505.05,1.0,0.0,0.0,66650.0,1.0495228332234996,0.04952283322349955,22.499999999999996,2013,Primary,100000.0,0.0,0.0,0.0,0.0,0.0,0.2722325581395349,0.2857142857142857,0.21168571428571428,Upper Middle,Upper Quantile,History
TK962D09A000,TK962D10A000,TK962D09A000,447098,380933,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-10-23,2011-10-22,2011-10-23,CAYMAN ISLANDS,2010.0,10000000.0,16759.375,9629.0,21625.0,0.0,0.0,5000000.0,LEAD,50.0,50.0,LONMAR GLOBAL RISKS LIMITED,20000000.0,0.0,0.0,0.3436,0.0,9629.0,7462.48,9629.0,7462.48,0.5,0.0,0.0,33518.75,2.2458199189947035,1.2458199189947035,22.499999999999996,2010,Excess,20000000.0,0.0,0.0,0.0,0.0,0.0,0.445271676300578,1.0,0.3436,Lower quantile,Upper Quantile,History
TM427Q13A000,TM427Q16A000,TM427Q15A000,740460,694674,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DQ,D & O PUBLIC,2016-11-30,2017-11-29,2017-11-30,AUSTRALIA,2016.0,51638248.0776,41543.0540696,46172.67305,46335.0,0.0,0.0,10327649.61552,FOLLOW,20.0,33.33,MARSH,237535941.15696,0.0,18.0,0.683,0.0,30781.73,27598.28,46172.67,41397.5,0.2,0.0,0.0,207715.270348,1.0035156498265592,0.0035156498265590972,10.34195733333333,2016,Excess,237535941.15696,0.0,0.0,433.28542889127345,0.0,0.0,0.6643299881299234,0.6666655837749907,0.4553325937183187,Lower Middle,Upper Quantile,Recent
TU160L11B000,TU160L13B000,TU160L12B000,566830,517277,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-06-21,2014-06-20,2014-06-21,SWEDEN,2013.0,16100211.524849998,3288.39087252,3782.10042944,4243.08462612,0.0,0.0,1610021.152485,FOLLOW,10.0,50.0,HOWDEN,16100211.524849998,214669.486998,0.0,0.6931,0.0,2044.46,1584.46,3782.1,2931.13,0.1,0.0,0.0,32883.908725199995,1.121885763025139,0.12188576302513904,22.499993229524627,2013,Excess,16314881.011847997,0.0,0.0,0.0,0.0,0.0,0.48183342547883934,0.5405621215726713,0.37466360646201846,Lower Middle,Upper Quantile,History
TF917B12B000,TF917B14B000,TF917B13B000,615267,560972,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2014-06-01,2015-05-31,2015-06-01,WORLDWIDE,2014.0,10000000.0,6086.955,6981.2156,6086.955,0.0,0.0,3478260.0,LEAD,34.7826,40.0,MILLER INSURANCE SERVICES,15000000.0,0.0,0.0,0.8331,0.0,7756.87,7756.87,6981.22,6981.22,0.347826,0.0,0.0,17500.0,0.8719047439245394,-0.12809525607546063,0.0,2014,Excess,15000000.0,0.0,0.0,0.0,0.0,0.0,1.2743432471572405,1.1111052222963893,0.9256617606951218,Upper Quantile,Upper Quantile,History
TM137B12A000,TM137B13A000,TM137B12A000,579062,529151,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-10-01,2014-10-30,2014-10-31,UNITED KINGDOM,2013.0,10000000.0,10101.37,13803.4,12626.71,0.0,0.0,5000000.0,FOLLOW,50.0,50.0,MILLER INSURANCE SERVICES,0.0,50000.0,0.0,0.8501,0.0,13803.4,11042.72,13803.4,11042.72,0.5,0.0,0.0,20202.74,0.9147536114290682,-0.08524638857093184,19.999984160561212,2013,Primary,50000.0,0.0,0.0,0.0,0.0,0.0,1.0931905460725717,1.0,0.8501,Upper Quantile,Upper Quantile,History
TL022C10D000,TL022C10D000,,434980,-1,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2010-07-01,2011-06-30,2011-07-01,SOUTH AFRICA,2010.0,28776978.4175,698.71376024,2266.72216228,931.61818224,0.0,0.0,1209985.611520623,FOLLOW,4.2047,16.0,MARSH,54676258.99324999,0.0,0.0,1.881,0.0,6800.17,5100.12,2266.72,1700.04,0.04204700000000002,0.0,0.0,16617.44619687492,0.4109979589659655,-0.5890020410340345,24.999986737055757,2010,Excess,54676258.99324999,0.0,0.0,0.0,0.0,0.0,7.2993100925204635,3.0000044116609024,5.643008298334157,Upper Quantile,Upper Quantile,History
TM824B16B000,TM824B18B000,TM824B17B000,857999,795185,FI D&O,OM,90433,GLOBAL FINANCIAL SERVICES,DN,D & O NOT PROFIT,2018-11-30,2019-11-29,2019-11-30,UNITED KINGDOM,2018.0,75000000.0,64258.3935,46309.9088,64258.3935,0.0,0.0,9999750.0,FOLLOW,13.333,13.33,AON,775000000.0,0.0,3.0,0.536,0.0,15436.68,15436.68,46309.91,46309.91,0.13333,0.0,0.0,481950.0,1.3875733113082702,0.3875733113082702,0.0,2018,Excess,775000000.0,0.0,0.0,46.68650796568701,0.0,0.0,0.24022822792792042,0.3333342690581778,0.17866716821518333,Lower quantile,Upper Quantile,Recent
TM105G12A000,TM105G13A000,TM105G12A000,565798,517817,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-06-30,2014-06-29,2014-06-30,USA,2013.0,10000000.0,18509.71,26226.0,23883.5,0.0,0.0,5000000.0,FOLLOW,50.0,50.0,PARAGON INTERNATIONAL INSURANCE BROKERS,10000000.0,500000.0,0.0,0.8539,0.0,26226.0,20325.15,26226.0,20325.15,0.5,0.0,0.0,37019.42,0.9106802409822313,-0.08931975901776863,22.500010467477548,2013,Excess,10500000.0,0.0,0.0,0.0,0.0,0.0,1.0980802646178325,1.0,0.8539,Upper Quantile,Upper Quantile,History
TF087F04A000,TF087F15A000,TF087F14A000,679357,621399,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2015-07-01,2016-06-30,2016-07-01,SWITZERLAND,2015.0,21106935.428759996,11693.01942108,23512.54340052,15087.76864108,0.0,0.0,10553467.714379998,LEAD,50.0,50.0,LONMAR GLOBAL RISKS LIMITED,0.0,0.0,0.0,1.117,-0.1,40539.03,31417.75,23512.54,18222.22,0.5,0.0,0.0,23386.03884216,0.6416901984642938,-0.35830980153570624,22.500008455571063,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,2.6868804105083472,1.7241450732247556,1.925870046792052,Upper Quantile,Upper Quantile,History
TH558Z12B000,TH558Z12B000,,510932,-1,FI D&O,OM,90500,COMMERCIAL BANK,DS,D & O GENERAL - 1 A SIDE,2012-05-01,2013-04-30,2013-05-01,UNITED KINGDOM,2012.0,92670000.0,24933.63105472,29243.14759128,24933.63105472,0.0,0.0,6596198.7048,FOLLOW,7.1179,15.0,ARTHUR J. GALLAGHER & CO.,61780000.0,0.0,4.0,0.8354,0.0,78598.19,78598.19,29243.15,29243.15,0.07117944000000001,0.0,0.0,350292.5993056421,0.852631577257263,-0.14736842274273693,0.0,2012,Excess,61780000.0,0.0,0.0,160.42589188961267,0.0,0.0,3.152296182914809,2.6877470450344783,2.245343881421803,Upper Quantile,Upper Quantile,History
TA857X10A000,TA857X13A000,TA857X12A000,541277,496024,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-01-01,2013-12-31,2014-01-01,JERSEY,2013.0,10000000.0,9718.11,12523.5,12539.5,0.0,0.0,5000000.0,LEAD,50.0,50.0,HOWDEN,10000000.0,100000.0,0.0,0.7766,0.1,12523.5,9705.71,12523.5,9705.71,0.5,0.0,0.0,19436.22,1.0012775981155428,0.0012775981155427796,22.50001993699908,2013,Excess,10100000.0,0.0,0.0,0.0,0.0,0.0,0.9987240320586945,1.0,0.7766,Upper Middle,Upper Quantile,History
TI550L07A000,TI550L14A000,TI550L13A000,641767,584884,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2014-11-01,2015-10-31,2015-11-01,UNITED KINGDOM,2014.0,30000000.0,8929.0125,11458.6612,11905.35,0.0,0.0,14286420.0,LEAD,47.6214,50.0,MILLER INSURANCE SERVICES,0.0,50000.0,0.0,0.6991,0.0,19098.09,14323.56,11458.66,8594.0,0.476214,0.0,0.0,18750.0,1.0389826343761694,0.03898263437616952,25.0,2014,Primary,50000.0,0.0,0.0,0.0,0.0,0.0,1.6041603144804646,1.6666948840440332,1.1651863934351836,Lower Middle,Upper Quantile,History
TC201Z03A000,TC201Z10A000,TC201Z09A000,448086,400622,FI D&O,OM,90500,COMMERCIAL BANK,DQ,D & O PUBLIC,2010-11-01,2011-10-31,2011-11-01,ISRAEL,2010.0,22500000.0,34539.857,65450.518,38377.619,0.0,0.0,2250000.0,FOLLOW,10.0,20.0,WILLIS,0.0,10000000.0,1.0,1.3161,-0.11,32578.38,29320.54,65450.52,58905.47,0.1,0.0,0.0,345398.57,0.5863608138288531,-0.41363918617114687,10.00000026056852,2010,Primary,10000000.0,0.0,0.0,28.95205964518035,0.0,0.0,0.848890078355304,0.49775586198551214,0.6550964899591325,Upper Quantile,Upper Quantile,History
TL681G10A000,TL681G10A000,,451825,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-12-01,2011-11-30,2011-12-01,CAYMAN ISLANDS,2010.0,10000000.0,13200.0,17357.5,16500.0,0.0,0.0,5000000.0,FOLLOW,50.0,50.0,MILLER INSURANCE SERVICES,0.0,100000.0,0.0,0.8118,0.0,15093.5,12074.8,17357.5,13886.0,0.5,0.0,0.0,26400.0,0.9505977243266599,-0.04940227567334005,19.999999999999996,2010,Primary,100000.0,0.0,0.0,0.0,0.0,0.0,0.9147575757575758,0.8695664698257237,0.7059140602045225,Upper Middle,Upper Quantile,History
TL840B11A000,TL840B13A000,TL840B12A000,570489,521415,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-07-30,2015-07-29,2015-07-30,CAYMAN ISLANDS,2013.0,1000000.0,6122.5,7742.0,7900.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,ARTHUR J. GALLAGHER & CO.,0.0,25000.0,0.0,0.762,0.0,15484.0,12000.1,7742.0,6000.05,1.0,0.0,0.0,6122.5,1.0204081632653061,0.02040816326530612,22.499999999999996,2013,Primary,25000.0,0.0,0.0,0.0,0.0,0.0,1.96,2.0,1.524,Upper Middle,Upper Quantile,History
TN086H16A000,TN086H16A000,,705733,-1,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2016-01-01,2017-01-01,2017-01-01,ALBANIA,2016.0,3369511.8625590005,5292.941550769762,4903.201345333772,7300.609035544499,0.0,0.0,1684755.9312795002,LEAD,50.0,50.0,AON BENFIELD,0.0,28079.265521325,0.0,0.46,0.0,2451.32,1777.21,4903.2,3554.82,0.5,0.0,0.0,10585.883101539524,1.4889474287023248,0.4889474287023247,27.500000000000004,2016,Primary,28079.265521325,0.0,0.0,0.0,0.0,0.0,0.3357692472046168,0.49994289443628653,0.2299737314406918,Lower quantile,Upper Quantile,Recent
TE770Q10B000,TE770Q17B000,TE770Q16B000,779959,738141,FI D&O,Re,90202,FUND MANAGERS,DP,D & O PRIVATE,2017-08-31,2018-08-30,2018-08-31,MARYLAND,2017.0,35000000.0,21186.5992,23556.6413,23540.6662,0.0,0.0,2500015.0,LEAD,7.1429,7.142857142857142,LOCKTON,55000000.0,1000000.0,0.0,0.722,0.0,23556.64,21200.98,23556.64,21200.98,0.071429,0.0,0.0,296610.60913634516,0.9993218430506899,-0.0006781569493100724,10.000001614227894,2017,Excess,56000000.0,0.0,0.0,0.0,0.0,0.0,1.000678561934666,1.0,0.722,Lower Middle,Upper Quantile,Recent
TL205B09A000,TL205B11A000,TL205B10A000,491078,447279,FI D&O,OM,90506,INSURANCE COMPANY,DS,D & O GENERAL - 1 A SIDE,2011-11-01,2012-10-31,2012-11-01,UNITED KINGDOM,2011.0,61780000.0,53616.76617528,46807.5681938,55705.7310912,0.0,0.0,4498201.8,FOLLOW,7.281,20.0,AON,123560000.0,12356000.0,0.0,0.6333,-0.05,61038.53,58749.58,46807.57,45052.28,0.07281,0.0,0.0,736392.8879999999,1.1901009439447578,0.19010094394475788,3.750000000000009,2011,Excess,135916000.0,0.0,0.0,0.0,0.0,0.0,1.0957316025539503,1.304031164189895,0.8258429362814604,Lower Middle,Upper Quantile,History
TF821E03A000,TF821E17A000,TF821E16A000,772071,729645,FI D&O,OM,90506,INSURANCE COMPANY,DS,D & O GENERAL - 1 A SIDE,2017-07-01,2018-06-30,2018-07-01,UNITED KINGDOM,2017.0,61780000.0,21968.214284,23765.5304,22809.176,0.0,0.0,12356000.0,FOLLOW,20.0,20.0,AON,247120000.0,1235600.0,4.0,0.752,0.0,67901.41,65397.88,23765.53,22889.3,0.2,0.0,0.0,109841.07142000001,0.9597587605282313,-0.04024123947176875,3.6869447453954374,2017,Excess,248355600.0,0.0,0.0,182.08125377369885,0.0,0.0,2.976933932203426,2.8571384690347745,2.1485681287141505,Upper Middle,Upper Quantile,Recent
TF889F10D000,TF889F10D000,,435000,-1,FI D&O,Re,90500,COMMERCIAL BANK,DQ,D & O PUBLIC,2010-07-01,2011-06-30,2011-07-01,SOUTH AFRICA,2010.0,28776978.4175,1357.25198648,3179.07783476,1809.66939768,0.0,0.0,1209985.611520623,FOLLOW,4.2047,16.0,MARSH,54676258.99324999,57553.956835,0.0,1.36,0.0,6800.17,5100.12,3179.08,2384.31,0.04204700000000002,0.0,0.0,32279.401300449477,0.5692435013364869,-0.43075649866351307,25.00000341388323,2010,Excess,54733812.95008499,0.0,0.0,0.0,0.0,0.0,3.7576863534951923,2.139037079909911,2.9090904286774792,Upper Quantile,Upper Quantile,History
TM633N14A000,TM633N14A000,,615717,-1,FI D&O,OM,90506,INSURANCE COMPANY,DQ,D & O PUBLIC,2014-05-31,2015-05-30,2015-05-31,WORLDWIDE,2014.0,30982948.846560005,20205.20670252,20946.79355868,20367.0126,0.0,0.0,6885092.858580256,FOLLOW,22.2222,22.22,JLT,86063746.796,3442549.87184,0.0,0.7471,0.0,20946.79,20780.37,20946.79,20780.37,0.22222199999999995,0.0,0.0,90923.52108486112,0.9723212549426329,-0.027678745057367102,0.7944508144507978,2014,Excess,89506296.66784,0.0,0.0,0.0,0.0,0.0,1.028466491939029,1.0,0.7471,Upper Middle,Upper Quantile,History
TM768E14A000,TM768E15A000,TM768E14A000,687684,632133,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2015-09-19,2016-09-18,2016-09-19,SLOVENIA,2015.0,11231706.20853,19726.386010368846,16982.05899464215,27208.808290163925,0.0,0.0,2807926.5521325,FOLLOW,25.0,75.0,R K HARRISON,0.0,0.0,0.0,0.447,0.08,8086.83,5862.95,16982.06,12311.99,0.25,0.0,0.0,78905.54404147538,1.6022090312339818,0.6022090312339817,27.500000000000004,2015,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.2972136785176077,0.4761984117356787,0.21286069004584837,Lower quantile,Upper Quantile,History
TM983B19B000,TM983B19B000,,902476,-1,FI D&O,OM,90502,CENTRAL BANK,DP,D & O PRIVATE,2019-07-10,2020-07-09,2020-07-10,LUXEMBOURG,2019.0,22463412.41706,42432.50661323021,46460.080773035115,43632.395403340575,0.0,0.0,15724388.691942003,LEAD,70.0,70.0,MARSH,33695118.625590004,112317.0620853,2.0,0.785,0.0,46460.08,45182.43,46460.08,45182.43,0.7000000000000002,0.0,0.0,60617.86659032886,0.939137312664,-0.06086268733599997,2.749995224920654,2019,Excess,33807435.687675305,0.0,0.0,47.13367556222595,0.0,0.0,1.064806998802613,1.0,0.785,Upper Middle,Upper Quantile,Recent
TL630J10A000,TL630J10A000,,447205,-1,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-11-21,2011-11-20,2011-11-21,IRELAND (EIRE),2010.0,10000000.0,22356.0,15000.0,24840.0,0.0,0.0,10000000.0,LEAD,100.0,100.0,LOCKTON,0.0,100000.0,0.0,0.4194,0.0,13939.0,12545.1,15000.0,13500.0,1.0,0.0,0.0,22356.0,1.656,0.656,9.999999999999998,2010,Primary,100000.0,0.0,0.0,0.0,0.0,0.0,0.5611513687600644,0.9292666666666667,0.38973444,Lower quantile,Upper Quantile,History
TL551V10A000,TL551V12A000,TL551V11A000,521085,477460,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2012-07-31,2013-07-31,2013-07-31,GERMANY,2012.0,22463412.41706,2424.9983765119823,4365.039758205161,2424.9983765119823,0.0,0.0,2134024.1796207004,FOLLOW,9.5,25.0,WILLIS,0.0,1123170.620853,0.0,1.2821,0.0,5820.08,5820.08,4365.04,4365.04,0.09500000000000003,0.0,0.0,25526.29870012612,0.5555501234447188,-0.4444498765552813,0.0,2012,Primary,1123170.620853,0.0,0.0,0.0,0.0,0.0,2.400034596464911,1.333339442479336,1.7094744992027566,Upper Quantile,Upper Quantile,History
TM692A14A000,TM692A15A000,TM692A14A000,677961,620693,FI D&O,OM,90506,INSURANCE COMPANY,DS,D & O GENERAL - 1 A SIDE,2015-07-02,2016-07-01,2016-07-02,NETHERLANDS,2015.0,56158531.04265,8099.7471786226515,8351.222834290396,8401.31624398044,0.0,0.0,5615853.104265,FOLLOW,10.0,20.0,AON,112317062.0853,0.0,1.0,0.712,-0.2,8351.22,8051.46,8351.22,8051.46,0.09999999999999999,0.0,0.0,80997.47178622652,1.00599833230223,0.005998332302229861,3.589545454545451,2015,Excess,112317062.0853,0.0,0.0,123.46064364073747,0.0,0.0,0.9940370957924201,1.0,0.712,Lower Middle,Upper Quantile,History
TM900J15A000,TM900J16A000,TM900J15A000,709782,658822,FI D&O,OM,90507,INVESTMENT BANK,DP,D & O PRIVATE,2016-02-21,2017-02-20,2017-02-21,UNITED KINGDOM,2016.0,12356000.0,9622.445052,12086.435326,12829.926736,0.0,0.0,6178000.0,LEAD,50.0,50.0,WILLIS,0.0,30890.0,0.0,0.645,0.0,12086.44,9064.83,12086.44,9064.83,0.5,0.0,0.0,19244.890104,1.0615145317826358,0.061514531782635766,25.0,2016,Primary,30890.0,0.0,0.0,0.0,0.0,0.0,0.9420505860011016,1.0,0.645,Lower Middle,Upper Quantile,Recent
TL642L10A000,TL642L11A000,TL642L10A000,491267,448849,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2011-11-30,2012-11-29,2012-11-30,UNITED KINGDOM,2011.0,10000000.0,7387.84,10846.0,9234.8,0.0,0.0,4000000.0,FOLLOW,40.0,60.0,MILLER INSURANCE SERVICES,0.0,0.0,0.0,0.8798,0.0,10846.02,8676.81,10846.0,8676.8,0.4,0.0,0.0,18469.6,0.851447538262954,-0.14855246173704598,19.999999999999996,2011,Primary,0.0,0.0,0.0,0.0,0.0,0.0,1.1744726469441678,1.0000018439977871,0.8798016223492532,Upper Quantile,Upper Quantile,History
TM709X09A000,TM709X10A000,TM709X09A000,447807,404543,FI D&O,OM,90500,COMMERCIAL BANK,DQ,D & O PUBLIC,2010-11-30,2011-11-29,2011-11-30,UNITED KINGDOM,2010.0,12356000.0,7682.50325732,7696.81904248,7839.28903556,0.0,0.0,2148869.028,FOLLOW,17.3913,25.0,GALLAGHER HEATH,0.0,61780.0,0.0,0.7577,0.0,6997.15,6857.2,7696.82,7542.88,0.17391299999999998,0.0,0.0,44174.40477319119,1.0185102432957935,0.018510243295793437,1.99999996847674,2010,Primary,61780.0,0.0,0.0,0.0,0.0,0.0,0.8925745648948582,0.9090962241549108,0.688822209042176,Upper Middle,Upper Quantile,History
TD810N08A000,TD810N10A000,TD810N09A000,445305,399429,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2010-10-29,2011-10-28,2011-10-29,CAYMAN ISLANDS,2010.0,15000000.0,4250.0,1603.7,5000.0,0.0,0.0,1500000.0,FOLLOW,10.0,32.0,BLACKMORE BORLEY,20000000.0,500000.0,0.0,0.2475,0.0,1603.7,1363.15,1603.7,1363.15,0.1,0.0,0.0,42500.0,3.1177901103697696,2.11779011036977,15.000000000000002,2010,Excess,20500000.0,0.0,0.0,0.0,0.0,0.0,0.32074,1.0,0.2475,Lower quantile,Upper Quantile,History
TL433H10A000,TL433H11A000,TL433H10A000,461888,419805,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2011-03-28,2012-04-25,2012-04-26,GREECE,2011.0,5615853.104265,13218.505183169289,24309.90491774233,18232.428688306747,0.0,0.0,5615853.104265,LEAD,100.0,100.0,AON,0.0,28079.265521325,0.0,0.9988,0.0,18232.43,13218.51,24309.9,17624.68,1.0,0.0,0.0,13218.505183169289,0.75,-0.25,27.500030801453825,2011,Primary,28079.265521325,0.0,0.0,0.0,0.0,0.0,1.0000000719428703,0.7500002056775223,0.7491002054307093,Upper Quantile,Upper Quantile,History
TM803B14A000,TM803B17A000,TM803B16A000,791991,740512,FI D&O,OM,90506,INSURANCE COMPANY,DQ,D & O PUBLIC,2017-10-31,2018-10-30,2018-10-31,SWITZERLAND,2017.0,15000000.0,76422.4999,80248.0,77000.0,0.0,0.0,15000000.0,LEAD,100.0,100.0,MARSH,100000000.0,0.0,1.0,0.752,-0.075,61729.0,61266.03,80248.0,79646.14,1.0,0.0,0.0,76422.4999,0.9595254710397767,-0.040474528960223306,0.750000129870132,2017,Excess,100000000.0,0.0,0.0,13.085151641316566,0.0,0.0,0.8016753246753247,0.7692278935300568,0.5784593759346027,Upper Middle,Upper Quantile,Recent
TL800X11A000,TL800X12A000,TL800X11A000,516905,472719,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2012-07-01,2013-06-30,2013-07-01,BAHRAIN,2012.0,10002034.131157134,1780.10383732,2777.57764616,2455.31722692,0.0,0.0,2931636.2119786805,LEAD,29.3104,50.0,THB GROUP,0.0,0.0,0.0,0.8058,0.0,6944.25,5034.58,2777.58,2013.74,0.293104,0.0,0.0,6073.284012910093,0.8839778899842728,-0.11602211001572714,27.500046926604327,2012,Primary,0.0,0.0,0.0,0.0,0.0,0.0,2.828249614291596,2.5001080076901476,2.014587032596721,Upper Middle,Upper Quantile,History
TD037Z06A000,TD037Z13A000,TD037Z12A000,571570,522504,FI D&O,OM,90202,FUND MANAGERS,DP,D & O PRIVATE,2013-07-31,2014-07-30,2014-07-31,BERMUDA,2013.0,5000000.0,6937.5,9271.5,9375.0,0.0,0.0,2500000.0,LEAD,50.0,50.0,HOWDEN,0.0,50000.0,0.0,0.769,0.0,9760.0,7222.4,9271.5,6860.91,0.5,0.0,0.0,13875.0,1.0111632421938197,0.01116324219381977,26.0,2013,Primary,50000.0,0.0,0.0,0.0,0.0,0.0,1.0410666666666666,1.0526883460065792,0.8095173380790595,Upper Middle,Upper Quantile,History
TM863V15A000,TM863V18A000,TM863V17A000,801613,746165,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2018-01-01,2018-12-31,2019-01-01,FINLAND,2018.0,5615853.104265,5405.258612855063,6330.189619127508,5405.258612855063,0.0,0.0,5615853.104265,LEAD,100.0,100.0,R K HARRISON,11231706.20853,11231.70620853,0.0,0.871,0.0,12660.38,12660.38,6330.19,6330.19,1.0,0.0,0.0,5405.258612855063,0.8538857345635202,-0.14611426543647973,0.0,2018,Excess,11242937.91473853,0.0,0.0,0.0,0.0,0.0,2.342233907160415,2.0,1.742,Upper Quantile,Upper Quantile,Recent
TN183V16A000,TN183V16A000,,746862,-1,FI D&O,Re,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2016-11-06,2017-11-05,2017-11-06,KOSOVO,2016.0,1123170.620853,818.978390510209,932.5124079632033,1129.628851922905,0.0,0.0,505426.77938385,LEAD,45.0,100.0,THB GROUP,0.0,0.0,0.0,0.566,0.0,932.51,676.07,932.51,676.07,0.44999999999999996,0.0,0.0,1819.9519789115757,1.2113821138211385,0.21138211382113836,27.500223713646545,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.8255012240636733,1.0,0.566,Lower quantile,Upper Quantile,Recent
TC170Z03A000,TC170Z10A000,TC170Z09A000,434380,395295,FI D&O,OM,90500,COMMERCIAL BANK,DO,D & O GENERAL,2010-07-29,2011-08-28,2011-08-29,CAYMAN ISLANDS,2010.0,5000000.0,1794.2294,11109.3315,2563.1848,0.0,0.0,1136365.0,FOLLOW,22.7273,25.0,THB GROUP,0.0,40000.0,0.0,3.3447,0.03,4505.46,3153.82,11109.33,7776.53,0.227273,0.0,0.0,7894.599886480136,0.23072358584312655,-0.7692764141568735,29.999998439441434,2010,Primary,40000.0,0.0,0.0,0.0,0.0,0.0,1.7577585510026432,0.40555641069263404,1.356464526843653,Upper Quantile,Upper Quantile,History
TT510S05A000,TT510S19A000,TT510S18A000,885784,824215,FI D&O,OM,90500,COMMERCIAL BANK,DP,D & O PRIVATE,2019-04-27,2020-04-26,2020-04-27,PENNSYLVANIA,2019.0,10000000.0,13165.545,19525.05,16987.8,0.0,0.0,1500000.0,FOLLOW,15.0,25.0,AON,0.0,500000.0,0.0,0.848,0.0,26033.4,20175.89,19525.05,15131.91,0.15,0.0,0.0,87770.3,0.8700515491637666,-0.12994845083623346,22.499999999999996,2019,Primary,500000.0,0.0,0.0,0.0,0.0,0.0,1.5324762476600857,1.3333333333333335,1.1306666666666667,Upper Quantile,Upper Quantile,Recent
