LifetimePolicyReference,PolicyReference,PriorPolicyRef,EclipsePolicyID,PriorEclipsePolicyID,GroupClass,PlacingBasis,SubClassCode,SubClass,StatsMinorClassCode,StatsMinorClassDescription,InceptionDate,ExpiryDate,RenewalDate,Territory,YOA,Limit_100Pct_USD,GNWP,GGTP,GGWP,Inc,Inc_Cat,Exposure,LeaderStatus,LinePct,LeaderLinePct,BrokerUltimateName,XS_100Pct_USD,Ded_100Pct_USD,ClaimCount,PLR,RARC,GrossGrossModelPrice,GrossNetModelPrice,GrossGrossTechnicalPrice,GrossNetTechnicalPrice,EffectiveLine,Inc_ExCat,Full_Inc_ExCat,Full_GNWP,PricingStrength,PricingStrength2,BrokerFeePct,YOA_cat,Excess,Attachment,CLR_Cat,CLR_ExCat,ClaimFrequency,ILR_Cat,ILR_ExCat,ModelToActualRto,ModelToTechnicalRto,PLR_ex_adj,PLR_band,PLR_band_ex_adj,YOA_recent
CN337F18B000,CN337F19B000,CN337F18B000,877040,833938,SPECIE,OM,23720,Tender House/Sites,SP,SPECIE,2019-03-31,2020-03-30,2020-03-31,WORLDWIDE,2019.0,250000000.0,12922.1585,15347.2494,13602.2721,0.0,0.0,32386362.5,FOLLOW,12.9545,5.0,WILLIS,50000000.0,0.0,0.0,0.8688,0.0,9345.67,8878.38,15347.25,14579.89,0.12954545,0.0,0.0,99749.99893859644,0.8863003229751384,-0.11369967702486156,4.999999963241441,2019,Excess,50000000.0,0.0,0.0,0.0,0.0,0.0,0.6870668320184538,0.6089475313166854,0.5290536152079364,Upper Quantile,Upper Quantile,Recent
CK630K15A000,CK630K16A000,CK630K15A000,718201,-1,SPECIE,Re,24200,ART EXHIBITIONS & RELATED TRANSITS,WA,Fine Arts/War,2016-03-11,2016-03-20,2016-03-21,GERMANY,2016.0,150020419.48845693,2144.9408364700807,2489.456352223301,2553.501001146147,0.0,0.0,21279496.381911695,FOLLOW,14.1844,16.66439814342979,WILLIS,280792655.21325,0.0,0.0,0.75,0.0,0.0,0.0,2489.46,2091.14,0.14184399999994007,0.0,0.0,15121.829872754482,1.0257263594381352,0.025726359438135254,16.000000175942077,2016,Excess,280792655.21325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF791N14A000,CF791N15A000,CF791N14A000,685365,606135,SPECIE,Binder,23810,Jewellers Block Facility,JB,JEWELLERS BLOCK,2015-08-08,2017-02-08,2017-02-09,WORLDWIDE,2015.0,50000000.0,154648.4875,231440.2625,237920.75,30526.313497,0.0,12500000.0,LEAD,25.0,25.0,MARSH,0.0,1000.0,3.0,0.75,0.0,0.0,0.0,231440.26,150436.17,0.25,30526.313497,122105.253988,618593.95,1.0280006919712166,0.028000691971216494,35.00000000000001,2015,Primary,1000.0,0.0,0.00244210507976,19.398831818513585,0.0,0.19739160718917476,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CG713B14A000,CG713B20A000,CG713B19A000,937070,893254,SPECIE,Other,24111,ASSETGUARD,WA,Fine Arts/War,2020-10-01,2021-09-30,2021-10-01,WORLDWIDE,2020.0,10000000.0,475200.0,693923.04,792000.0,0.0,0.0,7200000.0,LEAD,72.0,80.0,CHESTERFIELD INSURANCE BROKERS LIMITED,0.0,0.0,0.0,0.658,0.05,867403.8,520442.28,867403.8,520442.28,0.72,0.0,0.0,660000.0,1.1413369413415067,0.14133694134150662,40.0,2020,Primary,0.0,0.0,0.0,0.0,0.0,0.0,1.0952068181818182,1.0,0.658,Upper Quantile,Upper Quantile,Recent
CF179J13A000,CF179J17A000,CF179J16A000,801801,741226,SPECIE,OM,23900,Cash in Transit,CA,CASH IN TRANSIT,2017-09-20,2018-09-19,2018-09-20,WORLDWIDE,2017.0,20000000.0,8837.2324,14511.1078,17674.4649,0.0,0.0,3720940.0,FOLLOW,18.6047,25.0,WILLIS,0.0,1000.0,1.0,0.65,0.0,0.0,0.0,14511.11,7255.55,0.186047,0.0,0.0,47499.999462501415,1.2179955619928617,0.2179955619928617,50.000000282893986,2017,Primary,1000.0,0.0,0.0,113.15759897861234,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL842X16A000,CL842X16A000,,711769,-1,SPECIE,OM,23703,Vault,SP,SPECIE,2016-03-14,2017-03-30,2017-03-31,WORLDWIDE,2016.0,2471200.0,3359.2875,5119.7086,4633.5,0.0,0.0,1235600.0,LEAD,50.0,50.0,R K HARRISON,0.0,617.8,0.0,0.85,0.0,0.0,0.0,5119.71,3711.79,0.5,0.0,0.0,6718.575,0.9050319777965489,-0.09496802220345117,27.500000000000004,2016,Primary,617.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM429K17A000,CM429K20A000,CM429K19A000,908997,874816,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2020-01-01,2020-12-31,2021-01-01,WORLDWIDE,2020.0,10000000.0,461500.0,657789.6,650000.0,49723.94,0.0,10000000.0,LEAD,100.0,100.0,TYSER,0.0,0.0,1.0,0.76,0.2,657789.6,467030.62,657789.6,467030.62,1.0,49723.94,49723.94,461500.0,0.9881579155401666,-0.011842084459833322,29.000000000000004,2020,Primary,0.0,0.0,0.004972394000000001,2.1668472372697725,0.0,0.10774418201516793,1.011984,1.0,0.76,Upper Quantile,Upper Quantile,Recent
CQ091J20A000,CQ091J20A000,,945032,-1,SPECIE,OM,23703,Vault,SP,SPECIE,2020-07-21,2021-04-02,2021-04-03,UNITED KINGDOM,2020.0,275000000.0,23774.7579,11295.8969,23774.7579,0.0,0.0,40731597.5,FOLLOW,14.8115,15.91,AON,524999999.99999994,0.0,0.0,0.357,0.0,9204.59,9204.59,11295.9,11295.9,0.1481149,0.0,0.0,160515.63954740544,2.104725114833511,1.104725114833511,0.0,2020,Excess,524999999.99999994,0.0,0.0,0.0,0.0,0.0,0.38715809594006423,0.8148611443089971,0.29090542851831197,Upper Quantile,Upper Quantile,Recent
CN526X18A000,CN526X18A000,,847777,-1,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2018-08-15,2019-09-30,2019-10-01,WORLDWIDE,2018.0,10000000.0,5400.0,7007.92,8000.0,0.0,0.0,8000000.0,LEAD,80.0,80.0,CROTON STOKES WILSON LIMITED,0.0,0.0,0.0,0.7,0.0,87599.0,59129.33,8759.9,5912.93,0.8,0.0,0.0,6750.0,1.1415655429856506,0.14156554298565052,32.49999999999999,2018,Primary,0.0,0.0,0.0,0.0,0.0,0.0,10.949875,10.0,7.0,Upper Quantile,Upper Quantile,History
CG080G16D000,CG080G17D000,CG080G16D000,779789,763105,SPECIE,Re,23720,Tender House/Sites,SP,SPECIE,2017-05-15,2018-05-31,2018-06-01,WORLDWIDE,2017.0,10000000.0,185.9,176.1,185.9,0.0,0.0,500000.0,FOLLOW,5.0,67.23,MARSH,0.0,5000.0,0.0,0.75,-0.05,0.0,0.0,176.1,176.1,0.05,0.0,0.0,3718.0,1.0556501987507099,0.05565019875070989,0.0,2017,Primary,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK958G15A000,CK958G15A000,,685685,-1,SPECIE,OM,24000,Courier/Carrier,CA,CASH IN TRANSIT,2015-09-14,2016-09-28,2016-09-29,AUSTRALIA,2015.0,34425.4987184,9577.13411728,12939.33269088,13301.57848528,1079.902044,0.0,25819.1240388,LEAD,75.0,100.0,WILLIS,0.0,0.0,7.0,0.75,0.0,0.0,0.0,12939.33,9316.32,0.75,1079.902044,1439.8693919999998,12769.512156373334,1.0279957091338505,0.027995709133850515,28.00001798374233,2015,Primary,0.0,0.0,0.04182566543997248,730.9075882491733,0.0,0.11275837121791323,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK327D14A000,CK327D14A000,,638324,-1,SPECIE,OM,23806,Wholesale ,JB,JEWELLERS BLOCK,2014-11-01,2015-10-31,2015-11-01,USA & CANADA,2014.0,50000000.0,14625.0,19416.8,19500.0,0.0,0.0,5000000.0,FOLLOW,10.0,17.5,ARTHUR J. GALLAGHER & CO.,0.0,150000.0,0.0,0.75,0.0,0.0,0.0,19416.8,14562.6,0.1,0.0,0.0,146250.0,1.0042849491162293,0.004284949116229282,25.0,2014,Primary,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN437Z18A000,CN437Z18A000,,839020,-1,SPECIE,OM,23807,Retail,JB,JEWELLERS BLOCK,2018-04-25,2019-04-24,2019-04-25,NORTH AMERICA,2018.0,1000000.0,16940.0,34072.0,30800.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,JLT,0.0,2500.0,0.0,0.9,0.0,0.0,0.0,34072.0,18739.6,1.0,0.0,0.0,16940.0,0.9039680676215074,-0.0960319323784926,44.99999999999999,2018,Primary,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL998J16A000,CL998J18A000,CL998J17A000,842407,-1,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2018-06-01,2019-05-31,2019-06-01,WORLDWIDE,2018.0,275000000.0,16397.1445,21411.6287,28516.772,0.0,0.0,26829275.0,FOLLOW,9.7561,10.0,WILLIS,0.0,10000.0,0.0,0.6,0.0,0.0,0.0,21411.63,12311.69,0.097561,0.0,0.0,168070.68910732772,1.33183572345433,0.3318357234543302,42.49999789597505,2018,Primary,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF822N14A000,CF822N18A000,CF822N17A000,817061,771361,SPECIE,OM,23711,Currency Manufacturer  ,SP,SPECIE,2018-04-01,2019-03-31,2019-04-01,WORLDWIDE,2018.0,154450000.0,116161.50199744,104986.1519,129068.33556643999,3677.092139,0.0,27028750.0,FOLLOW,17.5,20.0,ARTHUR J. GALLAGHER & CO.,0.0,12356.0,24.0,0.65,0.0,0.0,0.0,104986.15,94487.54,0.175,3677.092139,21011.95508,663780.0114139429,1.2293843828982172,0.22938438289821717,10.000000009573206,2018,Primary,12356.0,0.0,0.00013604373635480737,206.60889870835965,0.0,0.03165499822033152,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK852E15A000,CK852E15A000,,680372,-1,SPECIE,Re,23807,Retail,JB,JEWELLERS BLOCK,2015-07-16,2016-07-15,2016-07-16,BAHAMAS,2015.0,18000000.0,10621.92905848,15307.53838796,15736.19224572,4684.18,0.0,2399400.0,FOLLOW,13.33,20.0,HOWDEN,0.0,2500.0,1.0,0.75,0.0,0.0,0.0,15307.54,10332.59,0.1333,4684.18,35140.135033758444,79684.38903585897,1.0280027948907287,0.028002794890728745,32.500004495248845,2015,Primary,2500.0,0.0,0.0019522297240976913,94.1448577272931,0.0,0.44099145966903186,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK162A14A000,CK162A14A000,,629642,-1,SPECIE,Binder,23810,Jewellers Block Facility,JB,JEWELLERS BLOCK,2014-09-01,2015-08-31,2015-09-01,WORLDWIDE,2014.0,13770199.48736,44999.9815,79658.768,66666.64,43007.220297,0.0,1101615.9589888,FOLLOW,8.0,30.0,ARTHUR J. GALLAGHER & CO.,0.0,0.0,36.0,0.9,0.0,0.0,0.0,79658.77,53769.67,0.07999999999999999,43007.220297,537590.2537125001,562499.7687500002,0.8369027248827148,-0.16309727511728525,32.500000750000304,2014,Primary,0.0,0.0,0.03904012096600105,800.0003288890241,0.0,0.9557163995056309,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE953N19C000,CE953N19C000,,881231,-1,SPECIE,OM,24104,Gallery/Dealers,WA,Fine Arts/War,2019-01-01,2020-06-30,2020-07-01,WORLDWIDE,2019.0,185340000.0,13205.40543572,11147.39674796,13205.40543572,0.0,0.0,11738138.22,FOLLOW,6.3333,26.67,JLT,1544500000.0,0.0,0.0,0.65,0.0,11147.4,11147.4,11147.4,11147.4,0.063333,0.0,0.0,208507.49902452118,1.1846178739566815,0.1846178739566815,0.0,2019,Excess,1544500000.0,0.0,0.0,0.0,0.0,0.0,0.8441543165230511,1.0,0.65,Upper Quantile,Upper Quantile,History
CN554Z18A000,CN554Z18A000,,849826,-1,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2018-09-01,2019-06-30,2019-07-01,WORLDWIDE,2018.0,10000000.0,6300.0,7320.717,9000.0,0.0,0.0,9000000.0,LEAD,90.0,90.0,ED BROKING,0.0,0.0,0.0,0.65,0.0,122012.0,85408.4,8134.13,5693.89,0.9,0.0,0.0,7000.0,1.2293877771808417,0.22938777718084177,30.000000000000004,2018,Primary,0.0,0.0,0.0,0.0,0.0,0.0,13.556888888888889,15.000006146938885,9.750003995510276,Upper Quantile,Upper Quantile,History
CM280F16A000,CM280F19A000,CM280F18A000,908866,863013,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2019-09-30,2020-09-29,2020-09-30,WORLDWIDE,2019.0,167007079.07279998,4830.8846288,7964.56034156,8401.539425,0.0,0.0,14002676.81340296,FOLLOW,8.3845,6.5,AON,0.0,0.0,0.0,0.73,0.01,13140.67,7555.89,8761.02,5037.58,0.08384480999933577,0.0,0.0,57616.97866377503,1.0548654369733121,0.054865436973312066,42.500006434237505,2019,Primary,0.0,0.0,0.0,0.0,0.0,0.0,1.5640788354688937,1.4999018379138502,1.0949283416771107,Upper Quantile,Upper Quantile,Recent
CF437H19K000,CF437H20K000,CF437H19K000,908960,875064,SPECIE,OM,23703,Vault,SP,SPECIE,2020-01-01,2020-12-31,2021-01-01,WORLDWIDE,2020.0,750000000.0,2183.392,2791.4235,2268.4593,0.0,0.0,25925250.0,FOLLOW,3.4567,15.4,JLT,1750000000.0,0.0,0.0,0.9241,0.0,2791.42,2686.75,2791.42,2686.75,0.034567,0.0,0.0,63164.058205803216,0.8126532215552388,-0.18734677844476122,3.7500033613122374,2020,Excess,1750000000.0,0.0,0.0,0.0,0.0,0.0,1.2305356327089492,1.0,0.9241,Upper Quantile,Upper Quantile,Recent
CG713B14A000,CG713B18A000,CG713B17A000,857659,793544,SPECIE,Other,24111,ASSETGUARD,WA,Fine Arts/War,2018-09-01,2019-08-31,2019-09-01,WORLDWIDE,2018.0,10000000.0,117000.0,146414.7,180000.0,10499.63,0.0,9000000.0,LEAD,90.0,100.0,CHESTERFIELD INSURANCE BROKERS LIMITED,0.0,0.0,1.0,0.65,0.0,146414.7,95169.56,146414.7,95169.56,0.9,10499.63,11666.255555555554,130000.0,1.2293847543996606,0.22938475439966058,35.0,2018,Primary,0.0,0.0,0.0011666255555555555,8.547008547008547,0.0,0.08974042735042734,0.8134150000000001,1.0,0.65,Upper Quantile,Upper Quantile,History
CL844Q16A000,CL844Q16A000,,712134,-1,SPECIE,Re,23900,Cash in Transit,SP,SPECIE,2016-03-20,2017-03-19,2017-03-20,MALAYSIA,2016.0,4667441.04786,11627.7327,35687.758,32299.2576,0.0,0.0,187985.855643609,FOLLOW,4.0276,12.5,JLT,0.0,35005.80785895001,0.0,0.85,0.0,0.0,0.0,35687.76,12847.59,0.040275999999999916,0.0,0.0,288701.27867712843,0.9050514633057083,-0.09494853669429165,64.00000011145768,2016,Primary,35005.80785895001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE111J15C000,CE111J17C000,CE111J16C000,770577,718772,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2017-05-01,2018-04-30,2018-05-01,WORLDWIDE,2017.0,200000000.0,112898.171,193829.49,219219.75,0.0,0.0,27000000.0,FOLLOW,13.5,7.5,HOWDEN,0.0,100000.0,0.0,0.7,-0.06,0.0,0.0,193829.49,99822.19,0.135,0.0,0.0,836282.7481481481,1.1309927606991073,0.13099276069910729,48.50000011404082,2017,Primary,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF437H14B000,CF437H14B000,,598666,-1,SPECIE,OM,23703,Vault,SP,SPECIE,2014-01-01,2014-12-31,2015-01-01,WORLDWIDE,2014.0,500000000.0,251.655,238.621,251.655,0.0,0.0,9500000.0,FOLLOW,1.9,5.21,WILLIS,750000000.0,0.0,0.0,0.75,0.0,0.0,0.0,238.62,238.62,0.019,0.0,0.0,13245.0,1.0546221832948484,0.05462218329484828,0.0,2014,Excess,750000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL589A16A000,CL589A18A000,CL589A16A000,830153,751137,SPECIE,OM,23716,Pawn Broker,SP,SPECIE,2018-02-27,2019-02-26,2019-02-27,WORLDWIDE,2018.0,18534000.0,39104.7327678,41595.65887468,39104.7327678,0.0,0.0,4529505.726,FOLLOW,24.4389,33.33,MARSH,0.0,12356.0,0.0,0.85,0.0,0.0,0.0,41595.66,41595.66,0.244389,0.0,0.0,160010.2,0.9401157194219547,-0.0598842805780453,0.0,2018,Primary,12356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK580G15A000,CK580G18A000,CK580G17A000,822314,765527,SPECIE,OM,23900,Cash in Transit,CA,CASH IN TRANSIT,2018-02-14,2019-02-13,2019-02-14,FRANCE,2018.0,16847559.312795002,11842.974971369931,18699.106081271166,21346.419234621688,0.0,0.0,4211889.8281987505,LEAD,25.0,25.0,MARSH,0.0,5615.853104265,0.0,0.7,0.1,0.0,0.0,18699.11,10374.25,0.25,0.0,0.0,47371.899885479725,1.141574316004445,0.14157431600444495,44.52008629081055,2018,Primary,5615.853104265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CG480Z14A000,CG480Z16A000,CG480Z15A000,747567,693709,SPECIE,OM,23714,Excess SIPA,SP,SPECIE,2016-11-15,2017-11-14,2017-11-15,USA,2016.0,575000000.0000001,9555.7519,10663.6945,12620.802,0.0,0.0,9232775.0,FOLLOW,1.6057,19.999999999999996,THB GROUP,0.0,0.0,0.0,0.65,-0.05,0.0,0.0,10663.69,8073.94,0.016057,0.0,0.0,595114.3987046148,1.1835299670297195,0.1835299670297194,24.285699910354353,2016,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF867X14C000,CF867X14C000,,607413,-1,SPECIE,Other,24110,Fine Arts Facility,WA,Fine Arts/War,2014-04-01,2015-03-31,2015-04-01,WORLDWIDE,2014.0,70000000.0,27168.0603,36069.6051,31962.424,0.0,0.0,910000.0,FOLLOW,1.3,45.0,MARSH,80000000.0,0.0,0.0,0.85,0.0,0.0,0.0,36069.61,30659.16,0.013,0.0,0.0,2089850.7923076926,0.8861317974340672,-0.11386820256593276,15.000000312867378,2014,Excess,80000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CM492Q17A000,CM492Q19A000,CM492Q18A000,872512,805533,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2019-08-01,2020-07-31,2020-08-01,CANADA,2019.0,7342088.0622700015,51394.61643589,71514.14035292849,73420.8806227,0.0,0.0,7342088.0622700015,LEAD,100.0,100.0,CHESTERFIELD INSURANCE BROKERS LIMITED,0.0,0.0,0.0,0.75,0.0,71514.14,50059.9,71514.14,50059.9,1.0,0.0,0.0,51394.61643589,1.026662423128651,0.02666242312865101,30.000000000000004,2019,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.9740299951930775,1.0,0.75,Upper Quantile,Upper Quantile,Recent
CK327D14A000,CK327D16A000,CK327D15A000,746094,693049,SPECIE,OM,23806,Wholesale ,JB,JEWELLERS BLOCK,2016-11-01,2017-10-31,2017-11-01,WORLDWIDE,2016.0,75000000.0,12150.0,17109.8,20250.0,0.0,0.0,7500000.0,FOLLOW,10.0,20.0,ARTHUR J. GALLAGHER & CO.,0.0,150000.0,0.0,0.65,-0.1,0.0,0.0,17109.8,10265.88,0.1,0.0,0.0,121500.0,1.1835322446784884,0.18353224467848842,40.0,2016,Primary,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK331A14A000,CK331A16A000,CK331A14A000,715502,-1,SPECIE,OM,24106,Museum,WA,Fine Arts/War,2016-04-01,2017-03-31,2017-04-01,USA & CANADA,2016.0,17613000.0,1444.3194,2033.9339,2407.1993,0.0,0.0,996966.252,FOLLOW,5.6604,25.0,ARTHUR J. GALLAGHER & CO.,0.0,10000.0,0.0,0.65,0.0,0.0,0.0,2033.93,1220.36,0.056604,0.0,0.0,25516.20733517066,1.1835189432655606,0.1835189432655605,40.000007477569476,2016,Primary,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN697A18A000,CN697A18A000,,863210,-1,SPECIE,Binder,24111,ASSETGUARD,WA,Fine Arts/War,2018-11-12,2019-04-30,2019-05-01,USA,2018.0,10000000.0,34080.0,39044.16,48000.0,0.0,0.0,8000000.0,LEAD,80.0,80.0,HARMAN KEMP NORTH AMERICA LTD,0.0,0.0,0.0,0.65,0.0,40671.0,28876.41,48805.2,34651.69,0.8,0.0,0.0,42600.0,1.2293771975117405,0.22937719751174043,29.000000000000004,2018,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.8473125,0.8333333333333334,0.5416666666666667,Upper Quantile,Upper Quantile,History
CK374H14A000,CK374H16A000,CK374H15A000,741257,687978,SPECIE,OM,24108,Shippers & Packers,WA,Fine Arts/War,2016-09-15,2017-09-14,2017-09-15,WORLDWIDE,2016.0,620889000.0,5534.88947536,7708.66029152,7906.98508836,365.855952,0.0,18534157.539,FOLLOW,2.9851,20.937719946721558,ARTHUR J. GALLAGHER & CO.,0.0,1235.6,2.0,0.75,-0.02,0.0,0.0,7708.66,5396.06,0.029851000000000003,365.855952,12256.070215403168,185417.22137817825,1.0257275310287275,0.025727531028727463,30.000001093868267,2016,Primary,1235.6,0.0,1.9739551216728222e-05,361.3441621379289,0.0,0.06609995621930717,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN564E18A000,CN564E18A000,,850852,-1,SPECIE,OM,23807,Retail,JB,JEWELLERS BLOCK,2018-07-10,2019-07-09,2019-07-10,WORLDWIDE,2018.0,1000000.0,8050.0,11388.0,14000.0,0.0,0.0,1000000.0,LEAD,100.0,100.0,JLT,0.0,500.0,0.0,0.65,0.0,0.0,0.0,11388.0,6548.1,1.0,0.0,0.0,8050.0,1.2293642430628733,0.2293642430628732,42.50000000000001,2018,Primary,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL670N16A000,CL670N17A000,CL670N16A000,764800,701697,SPECIE,OM,24103,Private Collection,WA,Fine Arts/War,2017-02-03,2018-02-02,2018-02-03,WORLDWIDE,2017.0,92835894.12720002,7167.10348376,11316.04564536,11945.17251412,0.0,0.0,25787768.99882088,LEAD,27.7778,26.929239207569864,WILLIS,0.0,12356.0,0.0,0.75,-0.02,0.0,0.0,11316.05,6789.63,0.2777779999995208,0.0,0.0,25801.55190033899,1.0555959995635018,0.05559599956350175,40.00000020687855,2017,Primary,12356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CD969J10A000,CD969J13A000,CD969J12A000,562285,519500,SPECIE,OM,24200,ART EXHIBITIONS & RELATED TRANSITS,WA,Fine Arts/War,2013-06-30,2014-06-29,2014-06-30,WORLDWIDE,2013.0,211000000.0,20827.3195,20412.0661,29753.3136,0.0,0.0,7499784.0,FOLLOW,3.5544,4.739336492890995,R K HARRISON,0.0,0.0,0.0,0.55,-0.03,0.0,0.0,20412.07,14288.45,0.035544,0.0,0.0,585958.7975467028,1.4576336101517917,0.4576336101517916,30.0000000672194,2013,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CN287C18A000,CN287C18A000,,825807,-1,SPECIE,OM,24109,Coins/Stamps/Collectables,WA,Fine Arts/War,2018-02-14,2019-02-13,2019-02-14,WORLDWIDE,2018.0,2500000.0,8510.0,14817.0,14800.0,0.0,0.0,2500000.0,LEAD,100.0,100.0,WILLIS,0.0,5000.0,0.0,0.8,0.0,0.0,0.0,14817.0,8519.78,1.0,0.0,0.0,8510.0,0.9988526692312883,-0.001147330768711615,42.50000000000001,2018,Primary,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CE182Z11A000,CE182Z15A000,CE182Z14A000,670120,610936,SPECIE,OM,23705,Precious Metal Refining/Recycling,SP,SPECIE,2015-05-01,2016-04-30,2016-05-01,WORLDWIDE,2015.0,250000000.0,5528.25,4931.92,5850.0,0.0,0.0,10000000.0,FOLLOW,4.0,11.0,LLOYD & PARTNERS LIMITED,250000000.0,0.0,0.0,0.65,0.0,0.0,0.0,4931.92,4660.66,0.04,0.0,0.0,138206.25,1.1861506269363655,0.18615062693636553,5.500000000000005,2015,Excess,250000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF080H13A000,CF080H16A000,CF080H15A000,734804,684033,SPECIE,OM,24106,Museum,WA,Fine Arts/War,2016-08-15,2017-08-14,2017-08-15,WORLDWIDE,2016.0,250000000.0,12053.7395,10533.4811,13505.5905,0.0,0.0,15704175.0,FOLLOW,6.2817,4.8,MARSH,600000000.0,0.0,1.0,0.6,-0.1,0.0,0.0,10533.48,9401.13,0.0628167,0.0,0.0,191887.49966171416,1.2821583265574,0.2821583265573998,10.750000157342255,2016,Excess,600000000.0,0.0,0.0,82.96180616811904,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CF731X14A000,CF731X14A000,,604376,-1,SPECIE,Re,24200,ART EXHIBITIONS & RELATED TRANSITS,WA,Fine Arts/War,2014-03-05,2014-10-01,2014-10-02,SOUTH KOREA,2014.0,606487097.494206,28345.9067,44121.8737,39097.8024,0.0,0.0,26138198.981676035,FOLLOW,4.3098,6595.358774369002,BESSO,0.0,0.0,0.0,0.85,0.0,0.0,0.0,44121.87,31988.36,0.04309769999999999,0.0,0.0,657712.7480120751,0.8861319595319,-0.11386804046809998,27.500000102307542,2014,Primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CK619N15A000,CK619N16A000,CK619N15A000,714080,658863,SPECIE,OM,23807,Retail,JB,JEWELLERS BLOCK,2016-02-28,2017-03-30,2017-03-31,WORLDWIDE,2016.0,30000000.0,14324.1962,19949.9121,20463.1374,0.0,0.0,1116666.6,FOLLOW,3.7222,36.5,MARSH,0.0,1000.0,0.0,0.75,-0.08,0.0,0.0,19949.91,13964.94,0.03722222,0.0,0.0,384829.17461666715,1.0257256922951554,0.025725692295155436,29.999999902263276,2016,Primary,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
CL875A16A000,CL875A16A000,,715667,-1,SPECIE,Re,23900,Cash in Transit,SP,SPECIE,2016-04-10,2017-04-09,2017-04-10,BRAZIL,2016.0,2877533.1825034,3339.82334032,5700.03112216,5158.82473056,0.0,0.0,342607.733308402,FOLLOW,11.9063,20.0,WILLIS,0.0,4553.058833075,0.0,0.85,0.0,0.0,0.0,5700.03,3690.2,0.11906299999999989,0.0,0.0,28050.891883456683,0.9050520286642026,-0.09494797133579737,35.2599959340457,2016,Primary,4553.058833075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Upper Quantile,Upper Quantile,History
